country,communityID,CoMgmtSite,dataProvider,lonDD,latDD,APECOSM_ipsl-cm6a-lr,BOATS_ipsl-cm6a-lr,DBEM_ipsl-cm6a-lr,DBPM_ipsl-cm6a-lr,FEISTY_ipsl-cm6a-lr,EcoOcean_ipsl-cm6a-lr,EcoTroph_ipsl-cm6a-lr,MACROECOLOGICAL_ipsl-cm6a-lr,ZooMSS_ipsl-cm6a-lr,BOATS_gfdl-esm4,DBEM_gfdl-esm4,FEISTY_gfdl-esm4,EcoOcean_gfdl-esm4,EcoTroph_gfdl-esm4,MACROECOLOGICAL_gfdl-esm4,ZooMSS_gfdl-esm4
Indonesia,KeuneukaiVillage,KeuneukaiVillage,Josh,95.31372222,5.77725,11.959785709878654,9.923564539049565,0.008048564705119624,165.00821358410923,5.01005978674976,18.83430822852084,120.90903170219255,14.137016731104113,48.98331895787465,5.7379464549374015,0.006293199645118032,2.502676163777763,16.31106279597678,78.87821849486942,9.386042313282406,52.64583637592642
Indonesia,KotaBawahBarat,Pasiran,Josh,95.31807778,5.89025,12.033824883297012,10.129650923184387,0.008048564705119624,159.26849926135444,5.285522600294089,18.83430822852084,118.56828068150756,14.25257520698635,49.00517177210577,5.8384427200542435,0.006293199645118032,2.5878566063389457,16.31106279597678,80.30793429197767,9.500943368632651,54.360129687817384
Indonesia,IeMeuleeVillage,Ieu_Meulee,Josh,95.33493056,5.8963194439999995,12.033824883297012,10.129650923184387,0.008048564705119624,159.26849926135444,5.285522600294089,18.83430822852084,118.56828068150756,14.25257520698635,49.00517177210577,5.8384427200542435,0.006293199645118032,2.5878566063389457,16.31106279597678,80.30793429197767,9.500943368632651,54.360129687817384
Indonesia,BuerawangVillage,BuerawangVillage,Josh,95.34041667,5.786138889,12.033824883297012,9.923564539049565,0.008048564705119624,159.26849926135444,5.285522600294089,18.83430822852084,118.56828068150756,14.25257520698635,49.00517177210577,5.7379464549374015,0.006293199645118032,2.502676163777763,16.31106279597678,78.87821849486942,9.386042313282406,52.64583637592642
Indonesia,JaboiVillage,JaboiVillage,Josh,95.34391667,5.79525,12.033824883297012,9.923564539049565,0.008048564705119624,159.26849926135444,5.285522600294089,18.83430822852084,118.56828068150756,14.25257520698635,49.00517177210577,5.7379464549374015,0.006293199645118032,2.502676163777763,16.31106279597678,78.87821849486942,9.386042313282406,52.64583637592642
Indonesia,BalohanVillage,BalohanVillage,Josh,95.34780556,5.827722222,12.033824883297012,10.129650923184387,0.008048564705119624,159.26849926135444,5.285522600294089,18.83430822852084,118.56828068150756,14.25257520698635,49.00517177210577,5.8384427200542435,0.006293199645118032,2.502676163777763,16.31106279597678,78.87821849486942,9.386042313282406,52.64583637592642
Indonesia,AnoiItam,Anoi_Itam,Josh,95.37405556,5.836305556,12.033824883297012,10.129650923184387,0.008048564705119624,159.26849926135444,5.285522600294089,18.83430822852084,118.56828068150756,14.25257520698635,49.00517177210577,5.8384427200542435,0.006293199645118032,2.502676163777763,16.31106279597678,78.87821849486942,9.386042313282406,52.64583637592642
Indonesia,Pemuteran,Pemuteran,Georgie,114.65554499999999,-8.142972,14.249432282853345,7.172909202575237,0.01793069388165173,138.11410466668815,4.229716915789059,12.88482722580857,91.45739306926102,11.362411237181798,55.89581079903123,6.001364108455453,0.018673720938402156,2.8008787852372197,18.811061234141338,79.18218295786261,12.254281649248131,84.89514547592617
Indonesia,Bondalem,Bondalem,Georgie,115.317217,-8.10926,14.30737406738957,7.088118849535441,0.01828184123802419,130.93725016433572,4.284115190909037,12.148246070220369,87.27405663878147,11.03968336070404,54.23111233849573,6.168883675563298,0.01881113491357007,2.7425333174145683,17.753514231722345,77.02974702573734,11.271963432545599,75.81780016009196
Indonesia,Tejakula,Tejakula,Georgie,115.35238799999999,-8.124130000000001,14.30737406738957,7.088118849535441,0.01828184123802419,130.93725016433572,4.284115190909037,12.148246070220369,87.27405663878147,11.03968336070404,54.23111233849573,6.168883675563298,0.01881113491357007,2.7425333174145683,17.753514231722345,77.02974702573734,11.271963432545599,75.81780016009196
Indonesia,Penuktukan,Penuktukan,Georgie,115.387895,-8.13575,14.30737406738957,7.053491881241067,0.01868476046619208,130.93725016433572,4.284115190909037,12.837719595790166,87.27405663878147,11.03968336070404,54.23111233849573,6.004270097650878,0.018999541025402567,2.7413780916741195,17.792893255139173,76.77369790295087,11.017551828975632,73.67331983887965
Indonesia,Sambirenteng,Sambirenteng,Georgie,115.41111799999999,-8.147730000000001,14.30737406738957,7.107099502464284,0.01868476046619208,130.93725016433572,4.284115190909037,12.837719595790166,87.27405663878147,11.03968336070404,54.23111233849573,6.01659310341385,0.018999541025402567,2.7413780916741195,17.792893255139173,76.77369790295087,11.017551828975632,73.67331983887965
