Unnamed: 0,FID,pointid,PopDens2020,Country,ISO_A2,ISO_A3,ISO_N3,UN_A3,latDD,lonDD,APECOSM_ipsl-cm6a-lr,BOATS_ipsl-cm6a-lr,DBEM_ipsl-cm6a-lr,DBPM_ipsl-cm6a-lr,FEISTY_ipsl-cm6a-lr,EcoOcean_ipsl-cm6a-lr,EcoTroph_ipsl-cm6a-lr,MACROECOLOGICAL_ipsl-cm6a-lr,ZooMSS_ipsl-cm6a-lr,BOATS_gfdl-esm4,DBEM_gfdl-esm4,FEISTY_gfdl-esm4,EcoOcean_gfdl-esm4,EcoTroph_gfdl-esm4,MACROECOLOGICAL_gfdl-esm4,ZooMSS_gfdl-esm4
653,12101,9586897,4310.350098,Indonesia,ID,IDN,360,360,-7.4458299,112.762001,-1.3595212363940345,1.992158434599034,-19.44405344767761,-1.9998401274679223,-0.2100254439451832,-23.84911353201773,3.741105206012696,1.4984510726743672,0.4291530455541759,-19.24187736886531,-49.8025600700748,-18.465183991708866,-24.153784590349716,-11.059504883039416,-11.839649067520842,-22.97020786031232
654,7510,9904901,100.8830032,Indonesia,ID,IDN,360,360,-9.045829800000002,124.7460022,0.746060596173681,0.7285811368443307,6.821029328805062,-3.6082295048844637,1.2587198018857437,3.2869105549654165,0.4914551799218847,0.9296351396133717,1.3636685751832411,-17.035084744290472,-11.417248586855866,-24.316760193372122,-16.309568292698184,-18.18488942226255,-15.791546341239492,-31.451289328894305
655,41237,7991736,66.8034973,Indonesia,ID,IDN,360,360,-1.45417,123.1880035,-6.854924845255561,-12.960165589287321,-30.62281524854945,-4.656905397573963,-16.353207770143797,-6.0798239092056505,-9.74821872846362,-14.543351826557382,-12.360631267231991,-24.798203385116746,-18.320106276404147,-32.06505916606771,-10.652667953390715,-25.077248231936057,-18.969711390615885,-25.549050721799325
656,17108,8817480,41.348701500000004,Indonesia,ID,IDN,360,360,-3.9541699999999995,116.0790024,-4.357814736800103,-8.977538406504948,-47.543728015738104,-7.9074141727192515,-12.785002282142056,-34.67317799157497,-11.547219846520617,-12.933818945380239,-9.51791042307849,-23.17697806622938,-38.63037383019976,-23.206535795810325,-29.678325946220507,-23.237365557529778,-19.879238936445766,-19.575236448208745
657,17839,8675192,41.348701500000004,Indonesia,ID,IDN,360,360,-3.4791701,116.0630035,-5.027160942440845,-8.977538406504948,-54.80109708227848,-7.631954760684467,-13.085694564037542,-34.971989477796924,-12.662908139066886,-13.484233857522653,-9.977938477783477,-23.494255675007924,-37.950490760666234,-22.26250153530882,-29.87833078467206,-23.208665868426525,-20.39713682589689,-18.655318592879844
658,55479,5695794,379.2330017,Philippines,PH,PHL,608,608,6.9791698,125.7460022,1.842225525629848,-5.077575110700194,-36.239359912152494,-4.494447213137043,-16.116569865689044,-6.86794327140613,-7.257388518855212,-10.36663604468433,-8.6058180879376,-33.46276411892798,-25.773356362359088,-42.40431790069166,-8.290078545907164,-34.750177008474346,-25.214553472899016,-31.340831386475998
659,51000,7164957,71.28659820000001,Indonesia,ID,IDN,360,360,1.32083,128.00399779999998,-10.145339625297057,-19.447563511340327,-62.803446425719734,-3.663063506201447,-21.762389217417965,-14.469362316587953,-15.27069509153758,-21.45318304036922,-21.78631033687486,-38.72447674585528,-35.62109088963089,-53.30212112276846,-23.911499100315925,-41.29711560156788,-34.83992322054844,-49.38256413398262
660,45999,7633958,41.46459960000001,Indonesia,ID,IDN,360,360,-0.220833,104.737999,-3.483423093376148,-10.598029049698631,-31.31245909554561,-2.0323428876703464,0.8258883411004447,-6.313305009127768,-6.0107754275677605,-6.122219346646918,-5.18952602888727,-18.815167457201554,-57.77810388404369,-4.638502140818746,-19.34138530632854,-9.816854690548338,-11.667156260351309,-7.747277353519799
661,412,15502034,34.3420982,Madagascar,MG,MDG,450,450,-25.079200699999998,44.1875,4.795900846523504,-3.7674920995653283,0.6625223639173283,-5.0402318585938355,-5.065468412933449,-4.423026651359163,-2.1122632532767027,-8.735315367714335,-3.7848378668530636,-16.791023296672915,-7.217662111928192,-22.47455233620078,-11.206153560668985,-15.84443502749886,-18.347894034046718,-22.183311276980046
662,19513,8482746,64.82260129999999,Indonesia,ID,IDN,360,360,-2.9625001,106.6289978,-3.2012284815630676,-11.380918072276636,-39.370094520300555,-0.22965334993164666,-1.8327082619074009,-18.264908995982744,-7.757834675215647,-9.395319677850322,-5.9556259080767004,-15.075996589606078,-71.72441948624902,-2.6289724322386854,-25.405010656351735,-7.3180306775905475,-7.49583794136659,-4.991767841014816
663,55303,5757478,99.8836975,Philippines,PH,PHL,608,608,6.72083,126.08799740000002,0.4167327145133459,-6.53489332056616,-41.881715376506534,-4.548822943073372,-15.759209877008661,-7.457226341245149,-7.153880050932749,-10.631642432013644,-9.063363279277482,-34.69586940657945,-27.862074379967773,-43.52938839660212,-1.784081104463786,-35.34995938114144,-26.585494575461897,-34.52074107333098
664,34339,8442727,48.3992004,Indonesia,ID,IDN,360,360,-2.8541701,128.654007,-4.045436727508389,-6.873814178992232,-59.08719323723075,-4.804343758276442,-10.50085121936364,-4.233802083558425,-6.3028863739450935,-7.776452450135252,-9.291407339998404,-27.696663671520216,-25.79989172980269,-40.96083653094876,-18.741669158538,-31.413245837300764,-28.142207103932737,-44.542479741022014
665,36349,6509622,55.614200600000004,Indonesia,ID,IDN,360,360,3.7458301,96.6292038,-2.2104757715488255,-1.9550983749396456,-7.519003202671037,-4.0705092427860246,1.2500059462801971,-9.910197433068113,-2.7008663019329804,-1.4634472500997697,3.4013917816096084,-7.822371816930717,-2.674307218983474,-11.274530045016473,-2.110908336873263,-3.556940113428797,-4.922835426994954,-10.561056647483014
666,51972,6988562,91.4725037,Indonesia,ID,IDN,360,360,1.9375,100.9120026,-1.3300828878102022,-6.232790301626878,-41.89507575856817,-2.4410102327016237,4.988683844853559,-7.297297767296362,-1.6370312642102758,-1.6298478187176557,0.569098161824444,-11.483766152348684,-11.751304030545873,-6.713993612455205,-8.591644415870636,-4.116416247496668,-5.544525060072303,-11.033673463190352
667,57800,5079766,426.256012,Philippines,PH,PHL,608,608,9.3125,122.8710022,-2.914792738584504,-3.592281447008161,-27.7062573067267,-4.7868755773263105,-6.53484264599411,-7.931601895550811,-4.641829065156699,-5.299454262336035,-5.331876483286468,-20.53897696347007,-14.169640557756358,-27.52798072046523,-11.316110120207036,-23.090171431162233,-16.5699535410035,-20.2461432969678
668,30997,8946624,36.8569984,Papua New Guinea,PG,PNG,598,598,-4.4541702,151.6040039,-7.28797112939329,-14.341151987147693,-63.49720949410741,-6.368083362086486,-16.399253730633745,-10.161131674828672,-10.401911701798639,-13.417180108808335,-12.759416000400403,-36.1183437021708,-32.65524506157209,-46.61983818125043,-24.123154057079443,-30.82045777168022,-31.720042305489415,-53.29337712310005
669,50334,7240085,1876.810059,Indonesia,ID,IDN,360,360,1.07917,103.95400240000001,-3.63740155031409,-11.32863570632907,-27.466772502560012,-1.8964156992196446,-0.4532818927389104,-7.9073068827310244,-6.432595018556386,-5.788608490674441,-4.909423573898309,-19.17088456374548,-42.01811096239957,-4.6987483258067675,-17.293967339124617,-9.617880841867809,-11.80034948319677,-8.712550014971999
670,61846,4347956,40.5960999,Philippines,PH,PHL,608,608,11.8125,120.03700259999998,-4.651946467174062,-6.151229782141964,-31.738303148990067,-3.3573829170745695,-6.5148887334330325,-8.676909335641458,-5.292400441600265,-7.814962160418837,-7.848756939460488,-18.341739625968312,-10.986851030184408,-23.18088666198954,-10.77133560647827,-16.233088101903515,-14.381416872773144,-21.73351094969621
671,59414,4759396,493.6629944,Philippines,PH,PHL,608,608,10.429200199999999,122.53700259999998,-2.4041586140860938,-2.6639221980421235,-19.401003724161125,-4.347175465044851,-21.896894780783793,-8.608317159262347,-3.046306580710101,-3.8867363745329064,-3.88124618021487,-20.102012994399942,-10.969325449531953,-24.59865463530624,-11.646475600804962,-21.854921318135645,-15.716502270821442,-19.98737941084935
672,40275,8064438,42.573898299999996,Indonesia,ID,IDN,360,360,-1.6875,127.9710007,-6.065088967720012,-12.129307242343046,-59.644855692581345,-4.770097672825758,-16.07284653666785,-6.027473443389885,-9.200612084547865,-12.440639745163008,-13.979234938689533,-30.16437438547339,-28.75413383174954,-44.703523182163806,-19.986852263120667,-34.40129825418104,-29.371372965439136,-42.626516776369286
673,38876,8138519,47.215900399999995,Indonesia,ID,IDN,360,360,-1.9125,125.0210037,-6.538204964732364,-9.803280642563884,-52.965326631577646,-4.523559353764051,-14.065225355154531,-5.539992454938492,-8.683436894212482,-11.921047700400699,-11.535673469949536,-25.169368423096138,-19.7145839751924,-39.03760956693192,-13.535616947456475,-30.01065093405724,-23.07488301304963,-39.634663128654054
674,17746,8689037,257.618988,Indonesia,ID,IDN,360,360,-3.5208299,119.0210037,-1.5020901446765822,-9.116406918150721,-40.771998806471956,-6.486950734423558,-17.244479901361053,-15.593325073230947,-9.886875822640617,-14.28637414943812,-11.877571940281628,-23.38109949134457,-19.1972083723844,-33.02010799817951,-20.95194490920511,-24.954275226014545,-22.14630719764066,-25.358617374016966
675,53240,6644103,445.1390076,Indonesia,ID,IDN,360,360,3.2125001,99.67919920000001,-1.1747600718004736,-2.3116697515789264,-27.51161219787992,-0.8835114593429338,4.03388310216044,-10.597238898281358,-1.7542474778601824,-1.4443872765416144,1.2610748990289355,-7.7743645083001915,-5.836395373842651,-8.048976246346518,-6.174418294374185,-3.936829315562751,-5.490882670657515,-13.753447003020359
676,67239,2040816,608.2860107000001,Philippines,PH,PHL,608,608,17.529199600000002,120.387001,-8.1286345229869,-8.33456915140065,-4.828411564618462,-6.272545790086381,-12.82114406410404,-4.928813960199941,-8.040077664868795,-9.232648426380708,-10.87924231110826,-21.355595496754443,-13.88479517412894,-30.97060174203936,-9.619769071954964,-20.361208532923047,-18.935689673269685,-18.174022703954652
677,18470,8600356,76.558403,Indonesia,ID,IDN,360,360,-3.2708299,116.1039963,-5.027160942440845,-8.977538406504948,-54.80109708227848,-7.631954760684467,-13.085694564037542,-36.23177216608272,-12.662908139066886,-13.484233857522653,-9.977938477783477,-23.494255675007924,-37.950490760666234,-22.26250153530882,-29.903484631449096,-23.208665868426525,-20.39713682589689,-18.655318592879844
678,61034,4465470,438.50100710000004,Philippines,PH,PHL,608,608,11.3792,124.362999,10.430417407368676,7.306966899353373,4.442579173858152,-3.7677533239548033,-16.96689874320344,-3.093420636312161,3.0786266912475213,7.39273841097321,0.030389956114418304,-25.15144246223845,-12.535047091142303,-24.76927877509979,-7.19579366246762,-26.14818763610679,-18.809130408503627,-22.658756393587296
679,50681,7205024,150.3959961,Indonesia,ID,IDN,360,360,1.1875,104.54599759999999,-3.63740155031409,-11.32863570632907,-24.152948826269117,-1.8964156992196446,-0.4532818927389104,-7.9073068827310244,-6.432595018556386,-5.788608490674441,-4.909423573898309,-19.317165995071772,-39.51460046554891,-8.42814359517342,-17.293967339124617,-11.422358516607822,-13.754470372638005,-12.099382065442988
680,67462,1582922,947.1810303,Philippines,PH,PHL,608,608,18.3542004,121.6210022,-3.403355758962756,-2.8511573568206217,3.369585002602671,-5.5337650733159105,-8.667864853537022,-4.282352114011479,-4.40112921419481,-3.1436167064595733,-6.401205385903241,-23.048187355992045,-14.487165827914772,-34.03466633403428,-6.494260580716304,-24.267280621424113,-21.568079794609417,-22.93553271652954
681,64710,3745332,253.503006,Philippines,PH,PHL,608,608,13.6875,124.3960037,19.636378658421606,12.855594269842774,13.359430268472128,-3.8656395384893405,-17.263309703784724,-3.4165717819541808,7.141898855105788,15.339278827952384,1.448739262575316,-26.411043202048035,-12.645900180901393,-27.14781291785665,-3.9966897070347174,-26.17865086796285,-21.071183499311342,-23.772380684368656
682,36774,6095840,153.526001,Indonesia,ID,IDN,360,360,5.2958298,95.2125015,-1.3433187363502075,0.4471770050662238,-2.081282162590148,-4.347693028749056,-0.9648576871234216,-12.246164983664343,-1.6190428555732161,0.44099857657928787,3.7527874990992416,-9.990101807567642,-3.258297318820158,-12.722399969573672,-7.226054679315519,-4.8239280605858355,-6.946130408753792,-14.274428287804897
683,10723,9765687,153.4279938,Indonesia,ID,IDN,360,360,-8.262499799999999,123.3130035,-0.8198874322181804,-1.0296960250001375,2.399105289100101,-4.746657297043965,-4.493326271894493,4.672436308026318,-1.2884648301347945,-2.8035115219294138,-0.942752578300976,-19.612093507340422,-11.877714323668165,-27.424901014937554,-14.056697263189355,-20.743604938534176,-17.87665855926104,-34.21347097257623
684,12195,9530912,8896.169922,Indonesia,ID,IDN,360,360,-7.2041702,112.637001,-2.1737874026347526,2.2726602238124283,-19.44405344767761,-2.053642792149335,-1.2767232360103353,-27.783404077175653,2.975930858381215,0.08384158148271315,-0.5969609525561803,-19.25830257140635,-49.8025600700748,-18.465183991708866,-25.63189448693982,-11.059504883039416,-11.839649067520842,-22.97020786031232
685,10790,9761438,392.80499269999996,Indonesia,ID,IDN,360,360,-8.2458296,111.1460037,2.6690190352330445,7.613334884897505,-16.30756572995936,-1.7637067753015656,8.47281290814259,-6.7005546342678635,6.587292996826588,8.499183471833982,10.339145730489797,-17.045652081234064,-39.67405121155313,-17.271544489900904,-17.299754271112235,-9.182346802815777,-10.943009684928029,-25.68102345931882
686,20497,8372233,67.74359890000001,Indonesia,ID,IDN,360,360,-2.6624999,104.5540009,1.1766543970264776,-2.10561884896705,-38.46806047352317,-5.507820946615583,2.4898764181822353,-10.421306850646484,2.8682295710740657,4.280087781191599,-0.2828792916899081,-12.415989943142215,-59.89594555668536,-2.8775285091325764,-20.204032746692246,-1.9836906346914374,-2.596932692521825,-4.01172421211371
687,38502,8160666,82.28099820000001,Indonesia,ID,IDN,360,360,-1.9875,105.137001,-2.2861064583983293,-8.434012520931343,-38.38961701327372,-3.9605887113511096,1.1728517416769613,-12.103388360491895,-2.396531143033742,-3.922101308761883,-4.168734506622029,-16.532363356455882,-71.12589065499523,-2.739371009700242,-22.959860269035236,-6.332430465922833,-6.7664982672700935,-4.222387507639091
688,66068,3391390,6355.649902,Philippines,PH,PHL,608,608,14.595800400000002,120.387001,-5.0728476847403,-6.2743398262819605,-10.837517848126287,-4.260362131846618,-5.098582060605816,-4.158259675259746,-6.417291381837775,-7.149664178909399,-6.79487024134926,-20.134323345566152,-12.99368150096435,-25.457990734034652,-10.963311700190015,-17.563973342971217,-15.8803558300466,-16.10304274569494
689,22344,9982744,29.7584,Papua New Guinea,PG,PNG,598,598,-9.9291697,151.0209961,0.11365446707578553,-2.5565951863015246,4.096416598134733,-3.8046082823966265,-2.4887383337958147,-2.7507449456716015,-1.4434824298167004,0.366410790992866,-0.6300195830889699,-37.49623109215865,-25.17322208161299,-46.5024822187727,-22.427559712581612,-34.80263555035242,-33.842620175891426,-51.193084671281085
690,44198,7763131,26.191999399999997,Indonesia,ID,IDN,360,360,-0.704167,131.8370056,-8.986503578614414,-19.99542385020542,-53.183841461648804,-5.463580200236374,-18.510013508702063,-13.559753923307383,-13.126343651123296,-18.812530401772175,-19.029958395107048,-39.86027846715508,-30.07341224638823,-42.15547898210126,-24.630154777866377,-37.78732613331039,-33.13343895094655,-42.18531378466936
691,36752,6102382,138.1820068,Indonesia,ID,IDN,360,360,5.270830200000001,96.15419770000001,-0.5238984298750027,1.0560903392770271,-2.7669657436440565,-3.6518811834408083,-0.9564998954518122,-12.77574221595934,-1.328584508935149,0.4265268568939051,3.8884167360882627,-8.566916289047422,-2.464293852520527,-11.800527456199749,-5.5074333008484295,-4.279549987431286,-5.6773653276670055,-14.643445109681785
692,51761,7022589,71.28659820000001,Indonesia,ID,IDN,360,360,1.8125,127.8539963,-10.098276189985478,-19.388036422229483,-63.437921406463474,-3.393534844277213,-21.994783509420067,-14.526241246267402,-15.348511845193569,-21.696018352016456,-22.032177159093923,-39.34144697314993,-35.50302702708421,-53.46929184771745,-24.63265228723487,-41.62615060937861,-35.13144526484242,-49.50881349473999
