Unnamed: 0,FID,pointid,PopDens2020,Country,ISO_A2,ISO_A3,ISO_N3,UN_A3,latDD,lonDD,APECOSM_ipsl-cm6a-lr,BOATS_ipsl-cm6a-lr,DBEM_ipsl-cm6a-lr,DBPM_ipsl-cm6a-lr,FEISTY_ipsl-cm6a-lr,EcoOcean_ipsl-cm6a-lr,EcoTroph_ipsl-cm6a-lr,MACROECOLOGICAL_ipsl-cm6a-lr,ZooMSS_ipsl-cm6a-lr,BOATS_gfdl-esm4,DBEM_gfdl-esm4,FEISTY_gfdl-esm4,EcoOcean_gfdl-esm4,EcoTroph_gfdl-esm4,MACROECOLOGICAL_gfdl-esm4,ZooMSS_gfdl-esm4
11,57810,5077529,142.27999880000002,Philippines,PH,PHL,608,608,9.3208303,125.5039978,26.23197317446153,6.941865465979791,-2.1227690877602567,-3.4466488116693395,2.4209970901134303,-3.8248515010161355,5.696890647042818,11.671682172334364,5.896830951167198,-30.63849161662393,-30.422481374683784,-34.18741587000337,2.1057114592489823,-35.21020838062843,-24.820750682837932,-29.131921778715252
12,26189,9540756,27.311899199999996,Indonesia,ID,IDN,360,360,-7.245830099999999,131.49600220000002,-1.6749331149130686,-11.138445619769799,-20.297635572382244,-4.514831938104747,-5.311934903189397,-1.8375432314210016,-6.981794117315488,-11.06167816801349,-17.495654106716486,-19.102617330982973,-15.648114179313911,-34.18113906059397,-26.797565531285507,-24.801331374421565,-21.616645387921796,-40.25097811615079
13,6099,9099912,155.326004,United Republic of Tanzania,TZ,TZA,834,834,-5.1708298,39.854198499999995,-4.745542991794293,-7.119423354137123,11.955760804618066,-4.552558796033502,-5.955073995688043,-8.444267039365005,-7.0254368777944105,-8.693453944627105,-6.333534805535068,-7.484795405857636,-0.7879939453647511,-14.532780848817062,-20.847736860481913,-8.337241276429685,-4.057563882623139,-36.63078095788524
14,19094,8534063,32.7249985,Indonesia,ID,IDN,360,360,-3.09583,126.8710022,-6.557186048280272,-12.777852833727177,-71.69163715136075,-3.927911041831189,-15.63071843335927,-2.012274447869389,-9.359587255181545,-13.328931449468428,-15.899411253694684,-25.072242105517795,-39.74886148942105,-43.5444137683884,-19.49812255654496,-33.94207418873039,-28.199115720152868,-52.606919599084456
15,56066,5534933,144.8430023,Philippines,PH,PHL,608,608,7.629169900000001,126.5630035,11.208249587592611,-0.628721464630333,-33.0100551081429,-3.782385408164035,-3.696104456469229,-6.626908541893927,-1.3389325672966912,-0.8545114108875151,-2.2598618769662515,-35.06414078660545,-40.757580546629235,-46.01452491128357,17.235699502597534,-37.82682513554357,-29.436992414313178,-36.095068171688226
16,43299,7809115,41.8776016,Indonesia,ID,IDN,360,360,-0.8625,122.1460037,-11.161523851263022,-19.45751743454108,-42.639346035525364,-3.9365751394538906,-24.56585745479689,-5.697928507831906,-16.096754937778467,-22.225346594753546,-15.507198325237702,-25.76351888404117,-36.64997983597333,-34.02597555476409,-15.340266605521391,-28.75161757659026,-22.290743302389615,-25.268144147804772
17,58610,4889101,107.90499879999999,Philippines,PH,PHL,608,608,9.9875002,118.9039993,-2.0871983122448534,-4.944710366580962,-47.2486185504905,-4.09004912209533,-3.4742337273119595,-10.009650918229651,-2.1868649240336935,-4.9241663615837705,-6.30468714405178,-19.273903769278466,-21.593451281656673,-27.550628131969436,-14.63550356654686,-18.031086756154323,-15.219000221416678,-30.02791957162152
18,62552,4232563,793.1430054,Philippines,PH,PHL,608,608,12.2208004,123.7959976,17.899949091134705,13.876757937015727,2.1988148298007992,-3.7585042705875704,0.623805791665033,-4.3370550200118485,6.684248138915239,12.07619147162915,4.36051092865144,-22.32749886509189,-20.134000039807866,-25.787106053984065,-9.95643536698838,-25.47875196910153,-21.120883993204743,-29.862470189044267
19,41387,7978796,66.8034973,Indonesia,ID,IDN,360,360,-1.4125,123.3290024,-11.640476911494247,-19.45092997276684,-45.364551261592666,-3.7127762898563343,-23.793319481346753,-5.156514550848835,-15.197938570133118,-21.209394956092464,-15.052453818561274,-25.477111246510976,-35.76332514610691,-36.66483269442292,-15.025886006828081,-28.971598803677377,-21.79485019172206,-32.88206312505103
20,8015,9873444,115.61199950000001,Indonesia,ID,IDN,360,360,-8.8041697,118.6790009,4.0542868182323,-2.777498016614155,-25.85271890309474,-3.689804289163201,-4.06597542838083,5.459537185941077,1.0753949103018412,-2.464127338104105,-6.172163968777033,-20.07654324932,-14.827307036167491,-32.8164836063898,-20.5885731114974,-23.13512914780411,-21.296952387827726,-43.05751686157328
21,52775,6775107,142.6419983,Indonesia,ID,IDN,360,360,2.7125001,99.9875031,-2.73628219134886,-2.862679321933692,-25.75591025186211,-2.087651104101096,6.002568526551544,-6.594191504131852,-0.1107594967624137,0.7415438146257891,2.448156669568391,-12.984552297313023,-11.812778869471396,-8.864672818145747,-8.91471674332227,-6.601158190041945,-8.363294280185595,-10.038089232865188
22,65560,3641572,152.7669983,Philippines,PH,PHL,608,608,13.954199800000001,122.4209976,14.763486842719221,7.861530083298907,-7.498874591542382,-3.643526124252927,0.5873247453188846,-4.220905908615002,5.56644493500289,11.284584027370691,5.1868237349737,-22.289123312706728,-18.04399248473365,-29.60994777265471,-13.261191164660657,-24.05228851064112,-20.63713425105259,-28.268825900880312
23,53458,6568956,332.35101319999995,Indonesia,ID,IDN,360,360,3.5125,99.2375031,-2.561223025766002,0.1946931999263546,-19.59586278631943,-2.070087586031355,5.897967533101278,-7.043213233947876,0.8955031588055995,2.0834051127009534,1.9056716976039834,-11.810709589370994,-8.649559313514821,-12.123751894381074,-8.171983582193675,-8.361941520360084,-9.88774019973906,-13.170321233865145
24,29541,9178758,31.3533001,Papua New Guinea,PG,PNG,598,598,-5.5458298,150.654007,-19.244565526077185,-27.609733953901937,-65.92924526648287,-5.4221256998857825,-30.29791267390469,-16.041306039076574,-22.54486193449672,-30.2167304868851,-28.535681062021688,-40.00619117031442,-36.21355989407413,-56.81033488156135,-26.569998213419144,-40.589373644268875,-39.6519809566452,-63.23462245752709
25,12543,9467128,522.1400146000001,Indonesia,ID,IDN,360,360,-6.9458299,115.3460007,-0.8293380458937905,0.008640945411153567,-32.82143522487617,-3.764263433663073,-0.11711703017851516,-23.36490975532689,1.326183909316736,-0.48979846976555663,-3.0657168609682817,-22.28811113903698,-52.82142602626113,-26.318985653107106,-27.46191809450217,-19.79008862599514,-18.75832843616686,-25.618298026413854
26,63111,4144846,1311.5,Philippines,PH,PHL,608,608,12.5042,123.3789978,17.592038493561503,12.983011972468162,-1.1982242789073227,-3.6980703639381773,0.42762413151824497,-5.0728018845153215,6.786368372618412,12.200569038920971,4.089142116299582,-22.248790145783914,-19.51491636192658,-25.316804626276877,-11.146110962521416,-24.135389240291882,-20.123825074392155,-29.00749583566068
27,5074,9698942,78.5932007,United Republic of Tanzania,TZ,TZA,834,834,-7.9375,39.6124992,-2.452387835474812,-3.663016572321387,13.908149861109798,-4.310358349685051,-3.2629089340137307,-6.8713841542167975,-4.346018279801145,-4.343801514296142,-4.14975491070273,-7.7382767206310765,-2.2460036969131902,-17.54374939664043,-20.888416055983793,-9.35357331581127,-5.716775904159421,-43.41366981963395
28,12357,9499283,633.690979,Indonesia,ID,IDN,360,360,-7.0791702,106.5210037,12.539292195168517,14.351689440358673,-22.333518948050123,-1.3877438577366341,18.445425398040616,-17.67855177767059,17.21439192358214,28.421486808970652,35.24747844291025,-16.993486812636704,-35.78909673543414,-19.883674460503066,-24.360022438332173,-13.992425047446877,-17.86006604172268,-27.469374135202564
29,36849,6053949,153.526001,Indonesia,ID,IDN,360,360,5.4625001,95.2542038,0.7615747269786421,4.8720729169826615,-12.189535741182722,-3.657871416436198,2.640159108475948,-10.591578240394139,2.1562563697253845,6.480250271240839,6.747659340882706,-15.164639264486347,-9.766570236538053,-23.897711106351494,-12.484624847462978,-13.67670078531571,-15.171208448552987,-22.347770940841517
30,55094,5808327,272.2090149,Philippines,PH,PHL,608,608,6.5124998,125.53700259999998,2.391124443883186,-8.412420083075345,-58.924535627380536,-4.210155236825008,-14.137617132137647,-8.932696272900852,-7.604713315958456,-11.537396706303593,-8.958198692861629,-33.18394995619299,-47.331751198860964,-46.80250829889383,-10.694932784273348,-36.664075065593906,-28.38622222274141,-35.500085385479316
31,4587,10008554,261.53900150000004,United Republic of Tanzania,TZ,TZA,834,834,-10.2791996,40.1375008,-1.4452752740818697,-0.7754652304551302,16.158248911971906,-4.056655616977245,-0.4063714920160111,-6.17908853325021,-3.1187331594706102,-2.1306736408617466,-4.427256796494506,-8.477391506697174,-3.2483381758288243,-17.9576034570065,-20.595564283479394,-9.64394911944525,-6.471842881246436,-46.12450000660452
32,38359,8168565,67.74359890000001,Indonesia,ID,IDN,360,360,-2.0125,104.612999,0.3716440133903376,-3.7197910662792433,-72.45127227466772,-4.4614931303684,5.309882120271303,-15.818491658973954,4.214600868003404,2.718362027050447,-1.4983917043196238,-18.182484448920643,-86.18969360620743,-3.5102967740571533,-28.81823993892492,-9.334918539530278,-10.019904620943409,-3.0575709051725797
33,10539,9771093,74.23429870000001,Indonesia,ID,IDN,360,360,-8.2875004,124.4540024,1.2337883794181437,-3.5615741477634466,-37.81438000659899,-3.9554289972534296,-0.12639540160599427,3.3098781528160703,0.007849356415023934,-2.3174307659351134,-8.548764634478223,-15.837224288669116,-9.03848063809809,-28.109433125470183,-19.761966339417413,-20.40567268414416,-16.51904329155388,-38.06261790106974
34,45191,7681463,42.573898299999996,Indonesia,ID,IDN,360,360,-0.395833,127.3290024,-16.4904631339698,-26.31749167296271,-64.94085193270632,-2.634600979860202,-28.38832968480184,-13.085829860076837,-20.38710024404793,-27.591508071779113,-24.80114419603031,-33.20155606577714,-56.478467858204496,-54.589710822239134,-27.730936229332325,-42.62526457204283,-34.04191597514489,-55.08526852731488
35,13744,9369000,460.1340027,Indonesia,ID,IDN,360,360,-6.4958301,105.7959976,12.56313404306666,13.653192096096367,-14.356723584103182,-1.8520447169246168,15.97040499899478,-20.66378690138142,17.20044600202446,29.61468103958238,35.815924315643954,-16.20472450469117,-33.118301662547836,-18.43897467448731,-24.010082302162328,-12.81803895527861,-16.86769467547937,-23.945381976483205
36,15734,9054283,135.8000031,Indonesia,ID,IDN,360,360,-4.9375,122.3710022,-0.22652272724169586,-8.056488789694594,-49.7996254505397,-4.194264321647867,-10.11882733538787,-0.11579031118570393,-4.927494127837284,-9.06574702037586,-12.465642569372337,-21.448914633852024,-23.72728999565067,-33.206070271278854,-18.25583035693432,-25.217704286962583,-20.45503108221861,-38.861592568375194
37,44406,7743212,42.573898299999996,Indonesia,ID,IDN,360,360,-0.629167,127.6039963,-16.04961986506335,-23.912557148149006,-64.07718017874579,-2.507138688570232,-28.81677216396796,-11.93220415241738,-20.428403123861738,-27.24522513959733,-24.781595214300566,-33.04318920841768,-56.34110457976425,-54.370227724560706,-27.67862039693916,-42.457766404357166,-33.923637431039246,-55.4838034172746
38,16644,8888918,58.1352005,Indonesia,ID,IDN,360,360,-4.229169799999999,123.1210022,-2.2003128799161553,-9.057638315559247,-53.201049283238554,-4.1101907715979,-9.889459331362904,-0.868240213398408,-5.9894376872792865,-10.146202475950549,-13.536067850456334,-21.47914192111574,-24.619981196793884,-32.59481312990371,-15.82635123964481,-25.64707108409594,-20.596404790864053,-38.237513450389294
39,50217,7245200,69.373497,Indonesia,ID,IDN,360,360,1.0625,98.9375,-5.598937068645016,-11.748996409383572,-38.735652715691394,-2.240915991977732,4.130271705825028,-5.360000637415863,-2.345766809222438,-2.297149989159397,5.774584816543515,-13.5252821294928,-12.235812791190925,-11.422464008263155,-9.130056520421315,-10.800968390948096,-11.030594885826527,-5.584818996434937
40,7304,9942994,74.4248962,Indonesia,ID,IDN,360,360,-9.479169800000001,123.862999,3.1327944477916647,-4.006186471966988,-21.410552884284705,-4.0324096524049775,3.2407651442608154,6.5543317514603405,1.3758398760343127,-2.2822533626572827,-9.334616620537851,-12.894378278523245,-9.251379030299113,-25.973662627329098,-23.043750534778262,-18.353588245329146,-14.966981678509672,-37.29008201281297
41,31136,8917305,36.8569984,Papua New Guinea,PG,PNG,598,598,-4.3375001,151.970993,-20.71899532749236,-32.37752719081275,-71.48008094817577,-5.8332208295271855,-25.292001623446204,-17.77730159780655,-23.707423438797647,-32.49470917234605,-30.719266127512977,-32.90424764356877,-33.39512751044431,-48.37139613510934,-24.932511233430077,-30.562115958151526,-32.503271785256985,-57.207748041572806
42,11483,9668338,683.3049927000001,Indonesia,ID,IDN,360,360,-7.7958298,113.3130035,1.0870909425269026,2.822811250228563,-34.82996048669351,-0.9891365363870475,7.352597759174562,-21.865152098548325,5.735598563252742,3.666752586011479,0.747827918948829,-22.555198106142914,-57.889582257291686,-24.271074787991488,-28.46823619307919,-16.450490932262383,-19.91316004813728,-27.24326864870703
43,57871,5059277,59.101600600000005,Philippines,PH,PHL,608,608,9.3874998,125.9209976,26.83008836983869,9.571954405968608,1.3987161889669641,-3.3196348422145916,2.60283444177849,-3.8267310329730075,5.917254198991806,13.121843653373721,6.57706355716583,-31.228898170238395,-30.876361402686424,-36.46946232819816,12.156117292770286,-35.98809077923805,-26.014840062474477,-31.107977881322924
44,60896,4504307,1204.349976,Philippines,PH,PHL,608,608,11.2458,123.71299740000002,13.76674322885789,9.55853291918265,-4.132596642815645,-3.896005575813488,0.29909370902374555,-3.442011228131181,4.988070426596081,9.244150525215389,3.3640434104634354,-21.779942058706503,-21.752155363271484,-26.956374242833135,-11.778430959792974,-26.78748325442989,-20.014396134319057,-28.153359650210664
45,50189,7249859,72.5290985,Indonesia,ID,IDN,360,360,1.05417,120.8040009,-8.123833235487298,-19.41518608625392,-50.75140955693105,-4.148498795701638,-23.20683939022915,-6.194385266896862,-16.32570925583118,-22.628685400978476,-15.319698829595918,-27.639168737181198,-39.45262396965119,-41.673042861920294,-5.283789248375226,-31.974846534977097,-25.795704032190535,-36.489684008052606
46,51611,7045616,164.7929993,Indonesia,ID,IDN,360,360,1.7208299999999999,98.7125015,-5.363115338764713,-9.853705519566969,-31.979495885804234,-2.4868144986121554,5.582094882520083,-5.9577109177494485,-2.508550118478048,-2.611575311592873,3.0302544300098155,-12.26518877462407,-10.659049130754905,-11.975714912579061,-8.535239425998697,-9.924437812062125,-10.56972256716171,-6.595220904421584
47,8681,9843196,115.61199950000001,Indonesia,ID,IDN,360,360,-8.645830199999999,119.0459976,4.111986442865367,-2.5691544783401854,-26.36561330466418,-3.9200531983516695,-4.147979349981545,5.050767018376101,1.1489479935814062,-2.140398536581789,-5.627198793143295,-20.353836923483914,-14.836756993602906,-33.08462272735595,-21.113277195289093,-23.291909223694095,-21.33879281884926,-43.02195176276776
48,19510,8482721,64.82260129999999,Indonesia,ID,IDN,360,360,-2.9625001,106.4209976,-1.4885833987394514,-7.334874202840814,-75.34523286159641,-6.855750018011464,1.6908836657913762,-26.44221579928224,-4.456338721462394,-6.10830409315909,-6.600587790958068,-15.614392864009863,-85.67827116084332,-1.5089297235399646,-32.892508034661375,-8.968203269267905,-10.193638517655812,-0.911864540637819
49,5762,9254301,643.3109741000001,United Republic of Tanzania,TZ,TZA,834,834,-5.9208298,39.3624992,-4.016717187918095,-5.652540292713737,12.479464062146084,-4.45511191994854,-5.053242462177376,-8.229828555005792,-5.953986927281408,-6.797510879904456,-5.109310276715673,-7.440791123612367,-1.581254028357526,-15.614993190441373,-21.402503306583288,-8.682806603346139,-4.186393675084932,-39.03190990881025
50,29427,9182642,44.9454994,Papua New Guinea,PG,PNG,598,598,-5.5625,154.8959961,-22.75008212609314,-33.065683310192206,-74.62103200085444,-5.219038416768473,-26.92900395846586,-12.573762398684252,-22.544048416687957,-32.30200205484645,-27.908605783174302,-34.54565943956073,-35.77649093915621,-47.03997335141877,-25.98299378873149,-29.575621680928677,-33.29032587581076,-54.81168097833764
51,22528,9959356,29.7584,Papua New Guinea,PG,PNG,598,598,-9.65417,150.720993,-4.354188595042863,-9.386987877811325,-4.5556252967872695,-3.74453022331116,-6.104094937381754,-3.147561128557308,-7.27710860536911,-10.069714585528345,-9.37970290246798,-37.627236909805525,-24.356556381184248,-50.8522175460118,-23.930554305165774,-40.221723351181836,-37.61779064598928,-56.86323097514465
52,9824,9795442,476.78698729999996,Indonesia,ID,IDN,360,360,-8.40417,118.7210007,3.489407318512172,-2.7616630787830165,-27.75369566243858,-4.277508783235318,-4.290386890768838,4.985207991061125,0.9322076474127527,-2.2555219278986294,-4.502068189789643,-20.581252561229768,-16.207930412700556,-34.095867717253356,-20.578462326362292,-24.003079371441405,-21.500129198125585,-42.59479460532912
53,16984,8830749,47.65760039999999,Indonesia,ID,IDN,360,360,-4.0041699,105.8710022,7.7932841621086935,2.821450694415506,-68.31688623431305,-4.013600840566756,7.491101665098521,-30.3638601601543,13.084618640340583,15.838325604652903,7.641806957328479,-15.851341369448724,-72.10966164177616,-3.623735403450279,-33.12797672984084,-8.75612008524137,-9.968228719573558,-4.322607912071341
54,59717,4706012,51.212699900000004,Philippines,PH,PHL,608,608,10.5958004,119.9540024,-0.5049396929887706,-5.213724040366429,-53.01686679833598,-3.5334226928909973,-1.4537062054768457,-6.8300880591234066,-1.3892918741500115,-4.078080193610722,-4.889170880415228,-18.806113485687636,-17.874048471461247,-26.50882516374842,-14.074024541452534,-17.169054901512315,-13.922661118101963,-27.99558081382041
55,65118,3687309,939.0659789999999,Philippines,PH,PHL,608,608,13.8374996,121.46299740000002,6.0639269961839215,0.0029881519987506877,-23.705688894556864,-3.9033749308128085,-0.8840555089440594,-3.8401484114875206,0.5734994935244542,2.8730356945237068,2.6919124755118595,-20.948068865976175,-16.01256298589545,-27.02750947720396,-13.507700088129281,-20.61473873391211,-17.951632559777774,-27.004036219804227
56,29704,9175011,31.2311993,Papua New Guinea,PG,PNG,598,598,-5.52917,149.845993,-18.498454741377536,-28.024698612403085,-57.54700687353829,-5.68358117030453,-30.590600081585162,-19.004504447999103,-22.219522662751768,-29.506080458855244,-28.948828508533666,-40.41962601026171,-35.390068379802045,-57.07424125527819,-28.66111066777869,-41.66652394892133,-39.74729466139689,-61.400352197877424
57,65184,3677546,653.151001,Philippines,PH,PHL,608,608,13.862500199999998,121.487999,6.0639269961839215,0.0029881519987506877,-18.545659806760504,-3.9033749308128085,-0.8840555089440594,-3.8401484114875206,0.5734994935244542,2.8730356945237068,2.6919124755118595,-21.46741923393559,-16.330316218384855,-27.579527872630006,-13.507700088129281,-21.26137605135875,-18.731585856746236,-27.25410023144681
58,47669,7496049,40.5665016,Indonesia,ID,IDN,360,360,0.3125,123.487999,-12.996497694216258,-23.358587436214727,-50.26971179714914,-4.012814735777948,-27.32071161413464,-8.191494548421652,-18.460257264054913,-25.543005102722148,-17.769945556969123,-28.428574932354213,-43.835826463603276,-42.82662492328119,-14.590414231914195,-33.05391582303,-25.220104259109487,-40.95655588802226
59,48324,7436686,1925.109985,Indonesia,ID,IDN,360,360,0.5125,123.0540009,-11.925806806593686,-23.11320181113131,-49.72407562004666,-4.1406252105191115,-27.867800925976972,-6.739806274111038,-18.221428703964015,-25.963351143809454,-18.415183502197575,-28.62866946210999,-43.9275631982802,-42.79308310810759,-10.223845547466981,-33.11224490660102,-25.56362889676813,-40.58318661970445
60,21186,8279332,67.74359890000001,Indonesia,ID,IDN,360,360,-2.3791699,104.637001,1.1412131729349628,-1.9276639648077354,-76.51064267771478,-4.131490960668049,4.3638556394850925,-15.71748407573349,5.525216295188606,4.45357354856486,-0.81372965698987,-16.513701939852222,-84.60501417750783,-3.284699054552309,-28.273122563228714,-9.017363238352738,-9.6476242951254,-3.666989650499075
61,13161,9441061,460.1340027,Indonesia,ID,IDN,360,360,-6.837500099999999,105.83799740000002,12.69445295689029,14.076225064334658,-15.50811285070135,-1.8179896690157293,18.52174368124939,-15.341589373630594,17.68785761833016,30.151938635302923,38.19143928147524,-16.540003449727138,-36.19946067595799,-18.559277809657182,-20.36723868615028,-13.037783867233665,-17.284529096044608,-24.702752981947175
62,64561,3782367,3721.280029,Philippines,PH,PHL,608,608,13.5874996,122.3290024,12.683453436319514,6.409641497971164,-10.646325791350774,-3.6817500383250157,0.48674645505499825,-4.510060029249308,4.226796003792943,9.133948145857262,4.6866426046703324,-20.70029880598633,-17.244813331854402,-27.72688633458501,-12.862622978923321,-23.070726170015643,-19.79564071063176,-28.092252423251484
63,15625,9072046,97.6577988,Indonesia,ID,IDN,360,360,-5.02917,103.7789993,11.013861692173489,8.304906342687657,-11.944268255098468,-2.998337450193256,12.009913914768845,-19.037968599913302,13.650491421773946,27.96767691862483,35.11807471263244,-16.86065869605925,-21.526532321613544,-20.873189845588204,-17.99396457261381,-12.486584239286957,-16.264880895576926,-22.793061076212485
64,14054,9292231,13092.5,Indonesia,ID,IDN,360,360,-6.1125002,106.8040009,10.827905922121683,12.676701286867242,-47.869262946601964,-2.250530103134507,15.713794423928684,-25.842581543082254,17.920639338180024,27.265977729562852,28.586859824564392,-16.382220083251553,-54.339649272736544,-13.308056576120231,-28.78792413748924,-12.059301450639737,-15.580708174096236,-17.4754375853976
65,18268,8628525,32.7249985,Indonesia,ID,IDN,360,360,-3.3458300000000003,127.1460037,-5.699927056247134,-11.811112816859604,-69.63929592675828,-3.8370086140455117,-14.63189842672772,-2.1462476632453042,-8.47398685178834,-12.39293469875139,-16.077053095275318,-25.281603117549544,-39.3067120619139,-43.42913998083067,-19.92341358138827,-33.78858806051615,-28.378793773524393,-48.24258820389762
66,59623,4719766,3216.070068,Philippines,PH,PHL,608,608,10.554200199999999,124.03700259999998,13.349231513050208,5.483156429434755,-6.257634803020739,-3.863394986330426,0.05447133454488107,-3.408503303276522,4.08801206631082,7.44708489971595,3.444626064055978,-22.108307625376366,-23.891001798594914,-29.266776419001584,-12.121049829232112,-27.993054290511697,-20.399280515878594,-27.380449955137287
67,385,15547340,115.58000179999999,Madagascar,MG,MDG,450,450,-25.154199600000002,46.479198499999995,2.207915024322693,-8.439438663017306,6.253622754623223,-4.128414320104811,-0.5948664998279618,-4.185343199742797,-2.577135306466505,-13.005995922207802,-5.376758700473639,-17.239204948627705,-3.888381910979022,-25.665598589183137,-23.154691350885027,-16.770861819309978,-20.38483365265451,-38.0223892492489
68,62766,4200005,819.6690062999999,Philippines,PH,PHL,608,608,12.329199800000001,121.1210022,1.4512344431683255,-3.1704620018264906,-40.71514304037872,-3.803330945903971,-3.9043167187039263,-4.977888122830542,-1.0102102672254198,-1.4753396153196596,-0.20536441865905974,-19.09096133163165,-17.049111556806828,-24.605678021325026,-12.43685481548792,-17.387615659484666,-14.789220246989599,-25.97777272471764
69,12441,9472939,4947.25,Indonesia,ID,IDN,360,360,-6.97083,110.3710022,3.4772005948708884,5.987673250909253,-66.06857266056828,-0.6809955930242473,17.327861115750487,-29.26685275893287,10.915426738183953,10.708754927384344,13.357524315833569,-19.687549001706206,-65.00388977391525,-17.75564013577998,-33.90243328790338,-14.775037888550157,-20.069295413232446,-27.34355481342924
70,30476,9088898,46.8555984,Indonesia,ID,IDN,360,360,-5.1125002,137.5540009,-7.1848256958418455,-19.097693408613992,-39.13968887998115,-4.2046371261271425,-8.982434915585758,-40.821853370332164,-21.299353663109578,-26.27265400503984,-29.429952980694107,-25.095467365406833,-33.54833327213373,-29.77783173861116,-39.58104350707246,-25.363854166431963,-23.692583691521918,-30.648586339494997
