country,communityID,CoMgmtSite,dataProvider,lonDD,latDD,APECOSM_ipsl-cm6a-lr,BOATS_ipsl-cm6a-lr,DBEM_ipsl-cm6a-lr,DBPM_ipsl-cm6a-lr,FEISTY_ipsl-cm6a-lr,EcoOcean_ipsl-cm6a-lr,EcoTroph_ipsl-cm6a-lr,MACROECOLOGICAL_ipsl-cm6a-lr,ZooMSS_ipsl-cm6a-lr,BOATS_gfdl-esm4,DBEM_gfdl-esm4,FEISTY_gfdl-esm4,EcoOcean_gfdl-esm4,EcoTroph_gfdl-esm4,MACROECOLOGICAL_gfdl-esm4,ZooMSS_gfdl-esm4
Indonesia,BateeShok,Pria Laot,Josh,95.31266667,5.66925,0.30318324242901706,3.518222920513403,1.534260800653886,-3.2705369916238847,1.2804119949018533,-10.22008456370662,2.128151877659734,5.321071154045431,7.212337177873374,-2.224344142854251,3.3652246876699987,-4.342566247825452,1.8859327732996922,1.241274965928163,1.7700171133308906,-8.379862376192937
Indonesia,KeuneukaiVillage,KeuneukaiVillage,Josh,95.31372222,5.77725,0.6627444490742818,3.895293884379347,1.2598588124170362,-3.101961445543222,1.5858150822464667,-10.502899759380124,2.4059530411014496,5.582395356912029,7.238801613173318,-2.1516987052269565,3.3307442088428507,-4.342566247825452,1.9173910209159706,1.241274965928163,1.7700171133308906,-8.379862376192937
Indonesia,KotaBawahBarat,Pasiran,Josh,95.31807778,5.89025,0.8120201324479215,3.9741954502261256,1.2598588124170362,-2.9194096484536636,1.73573518221799,-10.502899759380124,2.585920684439147,5.571465377116436,7.301580914276573,-2.28819794144397,3.3307442088428507,-3.8907832185176017,1.9173910209159706,1.182398373888116,1.9272704995683343,-8.621580258288098
Indonesia,IeMeuleeVillage,Ieu_Meulee,Josh,95.33493056,5.8963194439999995,0.8120201324479215,3.9741954502261256,1.2598588124170362,-2.9194096484536636,1.73573518221799,-10.502899759380124,2.585920684439147,5.571465377116436,7.301580914276573,-2.28819794144397,3.3307442088428507,-3.8907832185176017,1.9173910209159706,1.182398373888116,1.9272704995683343,-8.621580258288098
Indonesia,BuerawangVillage,BuerawangVillage,Josh,95.34041667,5.786138889,0.8120201324479215,3.895293884379347,1.2598588124170362,-2.9194096484536636,1.73573518221799,-10.502899759380124,2.585920684439147,5.571465377116436,7.301580914276573,-2.1516987052269565,3.3307442088428507,-4.342566247825452,1.9173910209159706,1.241274965928163,1.7700171133308906,-8.379862376192937
Indonesia,JaboiVillage,JaboiVillage,Josh,95.34391667,5.79525,0.8120201324479215,3.895293884379347,1.2598588124170362,-2.9194096484536636,1.73573518221799,-10.502899759380124,2.585920684439147,5.571465377116436,7.301580914276573,-2.1516987052269565,3.3307442088428507,-4.342566247825452,1.9173910209159706,1.241274965928163,1.7700171133308906,-8.379862376192937
Indonesia,BalohanVillage,BalohanVillage,Josh,95.34780556,5.827722222,0.8120201324479215,3.9741954502261256,1.2598588124170362,-2.9194096484536636,1.73573518221799,-10.502899759380124,2.585920684439147,5.571465377116436,7.301580914276573,-2.28819794144397,3.3307442088428507,-4.342566247825452,1.9173910209159706,1.241274965928163,1.7700171133308906,-8.379862376192937
Indonesia,AnoiItam,Anoi_Itam,Josh,95.37405556,5.836305556,0.8120201324479215,3.9741954502261256,1.2598588124170362,-2.9194096484536636,1.73573518221799,-10.502899759380124,2.585920684439147,5.571465377116436,7.301580914276573,-2.28819794144397,3.3307442088428507,-4.342566247825452,1.9173910209159706,1.241274965928163,1.7700171133308906,-8.379862376192937
Indonesia,Pemuteran,Pemuteran,Georgie,114.65554499999999,-8.142972,0.12470199167655682,3.7686715167464024,2.3307497051224146,-1.7586159972138304,3.2927588343067304,1.1165202521299822,5.705013486358612,4.9185637663132775,2.16997593104018,-15.239942239407878,-22.4739186298647,-21.635379659818998,-8.398429411995457,-11.827111179529215,-7.48207037642784,-24.697997515878477
Indonesia,Bondalem,Bondalem,Georgie,115.317217,-8.10926,-0.16405517873661069,3.2438565589616886,-0.27429345201015476,-2.04920343066074,2.129510728960504,0.8848324688079945,5.161527589744219,4.077115274098508,1.2329794814639916,-15.045677988867467,-22.556935173751192,-22.654686838435744,-10.163013114704544,-13.723088919801052,-9.085657109049116,-25.5649080147896
Indonesia,Tejakula,Tejakula,Georgie,115.35238799999999,-8.124130000000001,-0.16405517873661069,3.2438565589616886,-0.27429345201015476,-2.04920343066074,2.129510728960504,0.8848324688079945,5.161527589744219,4.077115274098508,1.2329794814639916,-15.045677988867467,-22.556935173751192,-22.654686838435744,-10.163013114704544,-13.723088919801052,-9.085657109049116,-25.5649080147896
Indonesia,Penuktukan,Penuktukan,Georgie,115.387895,-8.13575,-0.16405517873661069,2.4934684172976285,-0.47907976230086025,-2.04920343066074,2.129510728960504,2.034973000597695,5.161527589744219,4.077115274098508,1.2329794814639916,-15.64452120580131,-22.114961977276494,-22.760117399737855,-10.600217170568072,-13.851823795556328,-9.057057837501626,-25.38492477145239
Indonesia,Sambirenteng,Sambirenteng,Georgie,115.41111799999999,-8.147730000000001,-0.16405517873661069,2.979557677803335,-0.47907976230086025,-2.04920343066074,2.129510728960504,2.034973000597695,5.161527589744219,4.077115274098508,1.2329794814639916,-15.467565941973316,-22.114961977276494,-22.760117399737855,-10.600217170568072,-13.851823795556328,-9.057057837501626,-25.38492477145239
Indonesia,Tulamben,Tulamben,Georgie,115.606595,-8.288724,0.031089277104889845,2.4982866764619027,0.825691533508488,-2.119940584707436,2.166712518824121,3.255694155623745,4.9660091322496935,4.145428491576841,1.625460171425952,-15.684942679577174,-18.777534676754215,-23.103439486943923,-9.19138221597584,-13.774719853796014,-8.929118306625705,-25.73729665407053
Phillipines,34,34,Richard,120.1302,13.84810556,-2.234414679571073,-8.003828450901974,-15.576952695856505,-2.9258787961026655,-3.5079838882802195,-3.346718293071238,-5.019698661906158,-6.290202105616682,-2.7233722755060863,-12.151624869812494,-7.768849833163771,-16.392475652551084,-6.9637139303804885,-10.46272419668034,-9.294412862797518,-15.793495045436135
Phillipines,35,35,Richard,120.14255,13.84309167,-2.234414679571073,-8.003828450901974,-15.576952695856505,-2.9258787961026655,-3.5079838882802195,-3.346718293071238,-5.019698661906158,-6.290202105616682,-2.7233722755060863,-12.151624869812494,-7.768849833163771,-16.392475652551084,-6.9637139303804885,-10.46272419668034,-9.294412862797518,-15.793495045436135
Phillipines,36,36,Richard,120.2506,13.71998611,-2.234414679571073,-8.003828450901974,-15.576952695856505,-2.9258787961026655,-3.5079838882802195,-3.404265677574425,-5.019698661906158,-6.290202105616682,-2.7233722755060863,-11.776817801774387,-7.768849833163771,-16.490265772882452,-7.021298864291625,-10.324139041203662,-8.698274865342693,-15.275127218758334
Phillipines,38,38,Richard,120.45758889999999,13.41868611,-1.5124814477226467,-7.283680975759976,-16.3555040953676,-2.8059412830618857,-2.92384039611735,-3.5422374400968293,-4.691573670702054,-5.754986910632221,-2.1001512419756563,-11.977876228216289,-7.451245687730534,-16.789073861563807,-7.173189816212555,-10.45295291435483,-8.759429308157484,-15.18509592810805
Phillipines,37,37,Richard,120.466675,13.41654722,-1.5124814477226467,-7.283680975759976,-16.3555040953676,-2.8059412830618857,-2.92384039611735,-3.5422374400968293,-4.691573670702054,-5.754986910632221,-2.1001512419756563,-11.977876228216289,-7.451245687730534,-16.789073861563807,-7.173189816212555,-10.45295291435483,-8.759429308157484,-15.18509592810805
Phillipines,28,28,Richard,120.6157111,14.17789444,-1.8947216525358468,-6.999170643035379,-9.883023835972015,-3.0980956849767316,-2.6571413321965665,-3.3905117263047235,-4.868936942469526,-5.528582520170455,-1.6141099964183114,-12.419003155800723,-8.012161324213773,-17.041912237669663,-7.433778377873135,-10.610695019231597,-9.370187610001313,-15.290468578253302
Phillipines,33,33,Richard,120.6208,13.92961111,-1.8947216525358468,-6.999170643035379,-13.284706831765082,-3.0980956849767316,-2.6571413321965665,-3.3621833498456155,-4.868936942469526,-5.528582520170455,-1.6141099964183114,-12.531335677143296,-7.435850702458968,-16.947448897401486,-7.070691249860039,-10.903199521368245,-9.049923743945264,-14.987362562058347
Phillipines,30,30,Richard,120.6214389,14.08906944,-1.8947216525358468,-6.999170643035379,-9.883023835972015,-3.0980956849767316,-2.6571413321965665,-3.3571905591698648,-4.868936942469526,-5.528582520170455,-1.6141099964183114,-12.531335677143296,-8.012161324213773,-16.90687445933614,-7.380836508829914,-10.797163147175082,-9.186992241658254,-15.2175832184666
Phillipines,31,31,Richard,120.63234720000001,13.83263056,-1.8947216525358468,-6.999170643035379,-13.284706831765082,-3.0980956849767316,-2.6571413321965665,-3.3621833498456155,-4.868936942469526,-5.528582520170455,-1.6141099964183114,-12.481180497237332,-7.435850702458968,-16.900146496321856,-7.070691249860039,-10.65796703913654,-8.793629872831666,-14.68228396960799
Phillipines,29,29,Richard,120.6341,14.08288889,-1.8947216525358468,-6.999170643035379,-9.883023835972015,-3.0980956849767316,-2.6571413321965665,-3.3571905591698648,-4.868936942469526,-5.528582520170455,-1.6141099964183114,-12.531335677143296,-8.012161324213773,-16.90687445933614,-7.380836508829914,-10.797163147175082,-9.186992241658254,-15.2175832184666
Phillipines,32,32,Richard,120.63942779999999,13.83011667,-1.8947216525358468,-6.999170643035379,-13.284706831765082,-3.0980956849767316,-2.6571413321965665,-3.3621833498456155,-4.868936942469526,-5.528582520170455,-1.6141099964183114,-12.131964857601707,-7.435850702458968,-16.900146496321856,-7.070691249860039,-10.65796703913654,-8.793629872831666,-14.68228396960799
Phillipines,24,24,Richard,120.9269,13.76021944,-0.6896965049660975,-6.458004882009738,-14.616481094860811,-2.9606566644948984,-0.9366313822032568,-3.452361929164982,-4.427239315861375,-4.688941710817785,-0.8730174507701527,-12.044560478022836,-7.35602838550845,-16.395217459552036,-6.891029517854186,-11.046575872867647,-9.006804771893151,-14.177221885339053
Phillipines,39,39,Richard,121.0224972,13.43512222,-0.16695372091871663,-6.106665816405243,-15.667229015114614,-2.95734908006714,-1.0943048504834185,-3.5936506146960534,-4.1275181778540615,-4.244178492652662,-0.5604997747959528,-12.19330213649037,-7.258607053290733,-16.34277178858493,-7.3305101915453585,-10.816167246906371,-8.360530808562617,-13.94353207315534
Phillipines,25,25,Richard,121.05803059999998,13.75710556,-0.3897196759577226,-6.458004882009738,-11.830244901034714,-2.9558744609260557,-1.1320717197281005,-3.517992686328164,-4.256410615369388,-4.267548618462769,-0.22475774140330307,-12.19330213649037,-7.509246487681088,-16.395217459552036,-7.698124730131751,-11.046575872867647,-9.006804771893151,-14.177221885339053
Phillipines,40,40,Richard,121.09911389999999,13.40523056,-0.16695372091871663,-5.212719224589446,-15.220584695611805,-2.95734908006714,-1.0943048504834185,-3.5936506146960534,-4.1275181778540615,-4.244178492652662,-0.5604997747959528,-12.19330213649037,-7.287478580118012,-16.802039119104084,-7.3305101915453585,-10.977194171174798,-8.370436684390391,-14.671282985676681
Phillipines,22,22,Richard,121.21253059999998,13.63582778,0.34485472525744854,-6.458004882009738,-12.821807005663155,-2.888151311522613,-1.0470333316818015,-3.5936506146960534,-3.796382071438198,-3.6970245508498922,-0.1700759005529795,-12.41231687208022,-7.313003781460448,-16.956862178041064,-7.3305101915453585,-11.025234486081036,-8.487965588206603,-14.25920203413752
Phillipines,21,21,Richard,121.24560829999999,13.63992222,0.34485472525744854,-6.458004882009738,-12.821807005663155,-2.888151311522613,-1.0470333316818015,-3.5936506146960534,-3.796382071438198,-3.6970245508498922,-0.1700759005529795,-12.41231687208022,-7.313003781460448,-16.956862178041064,-7.3305101915453585,-11.025234486081036,-8.487965588206603,-14.25920203413752
Phillipines,23,23,Richard,121.29129440000001,13.62312778,1.097004057703188,-5.6788464317648835,-10.310944411257228,-2.904761411733703,-0.9403468073791998,-3.5936506146960534,-3.317852491236828,-3.127106778866262,-0.14600945309863889,-12.41231687208022,-7.46987290498613,-16.956862178041064,-7.3305101915453585,-11.025234486081036,-8.487965588206603,-14.25920203413752
Phillipines,20,20,Richard,121.40174440000001,13.6797,1.097004057703188,-5.6788464317648835,-10.310944411257228,-2.904761411733703,-0.9403468073791998,-3.343515638090311,-3.317852491236828,-3.127106778866262,-0.14600945309863889,-12.41231687208022,-7.46987290498613,-16.956862178041064,-7.650429252176294,-11.025234486081036,-8.487965588206603,-14.25920203413752
Phillipines,18,18,Richard,121.42166940000001,13.75197778,1.097004057703188,-5.6788464317648835,-10.310944411257228,-2.904761411733703,-0.9403468073791998,-3.343515638090311,-3.317852491236828,-3.127106778866262,-0.14600945309863889,-12.41231687208022,-7.46987290498613,-16.956862178041064,-7.650429252176294,-11.025234486081036,-8.487965588206603,-14.25920203413752
Phillipines,19,19,Richard,121.43704440000002,13.69850278,1.097004057703188,-5.6788464317648835,-10.310944411257228,-2.904761411733703,-0.9403468073791998,-3.343515638090311,-3.317852491236828,-3.127106778866262,-0.14600945309863889,-12.41231687208022,-7.46987290498613,-16.956862178041064,-7.650429252176294,-11.025234486081036,-8.487965588206603,-14.25920203413752
Phillipines,1,1,Richard,123.91495559999998,9.928080556,10.14556342850954,1.999833139103946,-14.634679559473074,-2.9165742303940645,-0.23746923449988744,-2.9206171370413148,2.5716466565707474,2.10649685243951,-0.4402978648382794,-16.177821052558294,-9.421842342630772,-23.196631111217513,-9.513270622683168,-21.186112595549833,-13.491421257936276,-14.103832358203528
Phillipines,2,2,Richard,123.9268361,10.06851667,10.14556342850954,2.9105470259936705,-8.563819490956437,-2.9165742303940645,-0.23746923449988744,-2.862803084340848,2.5716466565707474,2.10649685243951,-0.4402978648382794,-16.22575874525345,-8.659533431671774,-22.428344468040528,-9.518729914121515,-20.169414763901184,-12.878720006011513,-14.445711063102273
Phillipines,16,16,Richard,124.59500829999999,10.08604722,14.329164048133336,4.013927439640352,-3.978189072905036,-2.6886469596939633,0.0009639194248345362,-1.9445955863126585,3.614601215973212,3.866862656525605,0.46659552833239193,-20.591558350833626,-9.66617915029201,-23.29621265071986,-8.042438557836373,-23.130780637103864,-14.754340226547258,-15.242487309642627
Indonesia,boyong pante,boyong pante,Georgie,124.34329199999999,1.110547,2.186888393378683,-9.475591088201373,-51.521678545664294,-2.9225646550907647,-14.401714467244997,-6.428661914700573,-6.130217192512399,-10.978154783802651,-12.032464007577115,-30.126658266199346,-24.59893349412644,-43.532401962701364,-15.817075306743089,-33.41617624247169,-26.176264147272544,-35.212050975740404
Indonesia,blongko,blongko,Georgie,124.35592,1.132473,1.74971277008944,-9.475591088201373,-51.521678545664294,-3.02807210131949,-14.335042537259246,-6.428661914700573,-6.40784846435235,-11.400439527389628,-13.064013337725145,-30.126658266199346,-24.59893349412644,-43.532401962701364,-15.817075306743089,-33.41617624247169,-26.176264147272544,-35.212050975740404
Phillipines,15,15,Richard,124.49186110000001,10.04431389,12.810502198852337,3.451140194269664,-5.048973917458688,-2.782889864318394,-0.1388268950550664,-1.9445955863126585,3.0155932096000315,2.7331976061302,0.16019919929697313,-19.88352855911889,-9.660746134684594,-23.284041835639314,-8.042438557836373,-22.53142174321723,-14.527831592282702,-14.748321883126126
Indonesia,minanga,minanga,Georgie,124.85472299999999,0.968939,1.2445386051531004,-9.943193491192293,-54.50126691174791,-3.097633033773639,-14.27696942093003,-6.857884516579293,-6.643777002773077,-11.67911174417866,-13.768208035260788,-31.05572588457489,-22.63909764505999,-43.99161778115497,-19.233234381091748,-33.71634759286935,-26.203502282457137,-36.3403449503007
Indonesia,tumbak,tumbak,Georgie,124.887593,0.97456,1.2445386051531004,-9.943193491192293,-54.50126691174791,-3.097633033773639,-14.27696942093003,-6.857884516579293,-6.643777002773077,-11.67911174417866,-13.768208035260788,-31.05572588457489,-22.63909764505999,-43.99161778115497,-19.233234381091748,-33.71634759286935,-26.203502282457137,-36.3403449503007
Indonesia,bentenan,bentenan,Georgie,124.899355,1.00966,1.2445386051531004,-9.943193491192293,-55.06199504055979,-3.097633033773639,-14.27696942093003,-6.870905891215551,-6.643777002773077,-11.67911174417866,-13.768208035260788,-31.05572588457489,-23.397493825468906,-44.414228921088686,-18.97193636355118,-34.03705632834269,-26.56731935149389,-36.516526140723784
Indonesia,rumbia,rumbia,Georgie,124.91253,1.023584,1.2445386051531004,-9.943193491192293,-57.52782245408146,-3.097633033773639,-14.27696942093003,-6.897278166316767,-6.643777002773077,-11.67911174417866,-13.768208035260788,-31.05572588457489,-25.52490541597956,-45.26332414896945,-19.939080501665472,-34.79169843797851,-27.211485324278016,-37.46894394581959
Indonesia,Bahoi,Bahoi,Georgie,125.019901,1.720518,1.2106891916976226,-9.829375656860229,-63.569151903071486,-2.918541163152466,-14.271274472728967,-7.23987072313832,-6.461546158093723,-11.59941051877068,-13.966509375741254,-31.426218866383337,-26.441318048363772,-47.373500884868655,-21.219678422911603,-36.5423668238247,-28.805921384347045,-38.771098988374376
Indonesia,talise,talise,Georgie,125.074772,1.830393,1.2106891916976226,-9.829375656860229,-66.24267277108555,-2.918541163152466,-14.271274472728967,-7.5099572392197995,-6.461546158093723,-11.59941051877068,-13.966509375741254,-31.426218866383337,-27.080388108575693,-48.215615425844746,-22.720406921988413,-37.35007208625135,-29.483160833852594,-39.86251613214085
Indonesia,kahuku,kahuku,Georgie,125.11968300000001,1.8027259999999998,1.2106891916976226,-9.829375656860229,-66.24267277108555,-2.918541163152466,-14.271274472728967,-7.5099572392197995,-6.461546158093723,-11.59941051877068,-13.966509375741254,-31.426218866383337,-27.080388108575693,-48.215615425844746,-22.720406921988413,-37.35007208625135,-29.483160833852594,-39.86251613214085
PNG,Muluk,Muluk,Josh,146.067575,-4.647611111,-3.836890453063335,-8.211261964947326,-36.0953759397471,-3.014357628213149,-11.401036746994286,-8.696648353922532,-6.790813762722847,-7.832835774710167,-11.256950785309861,-37.87126662992921,-30.926026618276868,-49.44969751016893,-33.58844040720943,-36.01251728915095,-36.12416069582971,-49.249196617046955
PNG,Andra,Andra,Josh,147.0006333,-1.941236111,-2.8903443346300017,-9.024310454823425,-56.69538971266106,-2.774385045292105,-6.897695590462815,-2.738450741123988,-4.939261891777402,-5.118589389999684,-5.377834913149881,-36.9890952555883,-32.756806155011695,-51.05703187007884,-30.70088877941527,-32.74038726723874,-34.437698317612885,-53.68084590440263
PNG,Ahus,Ahus,Josh,147.1039361,-1.945386111,-2.9868105389769695,-9.584534336881045,-57.32078318389438,-3.2115666254042385,-7.134038153517297,-2.7342805753391985,-5.027404347902031,-5.286301941561611,-5.503323200033183,-36.85945300985215,-32.45404172740267,-50.695718363845856,-30.273885831020365,-32.362315243308984,-34.02533067665647,-53.167892720011814
PNG,Somalani,Somalani,Amy,149.4922389,-5.526927777999999,-5.2356356486584215,-10.447382767981296,-42.02464647897685,-4.692914663683556,-20.442536142363654,-9.96473476719284,-9.799179527748937,-12.871954752038551,-15.99177798935334,-35.812213157521185,-31.415255488161886,-49.99590955824632,-26.134446060911987,-35.77602122347471,-34.86927920388649,-49.00101392975248
PNG,Vesse,Vesse,Amy,149.70397219999998,-5.4671944439999995,-5.53041317375752,-10.438203650998112,-44.29867828065683,-4.599909154609183,-20.710112986782335,-9.04663694572866,-9.794638962777269,-12.913665156652387,-16.092319216663263,-35.812213157521185,-31.437481285687852,-49.91589835148255,-25.982339265777334,-35.534908661477225,-34.72533772589493,-49.277174937467215
PNG,Dabanot,Dabanot,Josh,150.5280333,-2.505383333,-3.5671513517105957,-11.060842579554176,-63.75029677558505,-4.4395932613561335,-9.241697360101853,-4.682736373835006,-7.047261508334335,-7.753052777543479,-7.73956959042833,-32.490334445974135,-27.571126708493665,-46.37542559843551,-24.4059453547974,-27.959104312143644,-29.72866207794629,-47.267957971160556
PNG,Baia,Baia,Amy,151.5393806,-4.9281611110000005,-5.437323883087175,-13.019135031834328,-62.35686590157798,-4.479513609803054,-16.476346489703275,-6.86110009253923,-9.13422210361199,-11.295054454650744,-12.34327383486259,-32.440502577523766,-29.026288339077844,-47.62440378092181,-23.72094316736737,-31.505793922089087,-31.837176824074977,-48.143610864452604
PNG,Kavulik,Kavulik,Josh,152.0824,-3.3087,-4.525207614131832,-13.33111432311026,-63.51498237906228,-4.434604391000119,-10.452402784347125,-4.347654036216753,-7.84227828035613,-9.22353031670491,-9.410257435614044,-28.823435426929844,-27.006762549661147,-43.905596799697946,-21.729859683324204,-26.643156969112404,-27.848010443735305,-44.69383396808174
PNG,Silom 1,Silom,Josh,152.10606669999999,-3.3189666669999998,-4.525207614131832,-13.33111432311026,-63.51498237906228,-4.434604391000119,-10.452402784347125,-4.347654036216753,-7.84227828035613,-9.22353031670491,-9.410257435614044,-28.823435426929844,-27.006762549661147,-43.905596799697946,-21.729859683324204,-26.643156969112404,-27.848010443735305,-44.69383396808174
PNG,Ungakum,Ungakum,Josh,150.4980917,-2.480402778,-3.4899262289508237,-11.060842579554176,-62.852939145923436,-4.522128290849592,-8.684361184311218,-4.5038823878543965,-6.799654532380151,-7.1961457091650916,-6.78504287070778,-32.490334445974135,-27.794691014277184,-46.4509995569985,-25.150922092998485,-27.790767594700718,-29.524889017423263,-47.44417451249138
Madagascar,masoala cap,Masoala,Josh,50.15984718,-15.98355287,-0.6578300401160697,3.0347837241315956,6.960661662307688,-3.41278710889501,-3.726279213264294,-2.4790166532307922,-2.4019389180957917,-2.1808640206220753,-5.46727381367419,-14.941168635818725,-5.4037891353235,-17.00554636144046,-11.887798026371632,-13.542629364303494,-12.257379276569402,-24.17122805890931
