pointid,Country,Lat_DD,Long_DD,E_maize_Ssp126,E_rice_Ssp126,E_cassava_Ssp126,E_agr_Ssp126_Weighted,E_agr_Ssp126_Weighted25perc,E_agr_Ssp126_Weighted75perc,E_agr_Ssp126_PercModelAgree,E_agr_Ssp126_Unweighted,E_agr_Ssp126_Unweighted25perc,E_agr_Ssp126_Unweighted75perc,E_maize_Ssp585,E_rice_Ssp585,E_cassava_Ssp585,E_agr_Ssp585_Weighted,E_agr_Ssp585_Weighted25perc,E_agr_Ssp585_Weighted75perc,E_agr_Ssp585_PercModelAgree,E_agr_Ssp585_Unweighted,E_agr_Ssp585_Unweighted25perc,E_agr_Ssp585_Unweighted75perc,E_fish_Ssp126,E_fish_Ssp126_25perc,E_fish_Ssp126_75perc,E_fish_Ssp585,E_fish_Ssp585_25perc,E_fish_Ssp585_75perc
8366664,Indonesia,-2.6458299,108.137001,-4.28855824499695,1.59328048761591,1.75306233744692,-1.87086063512269,-4.56338799746066,0.231187322684891,60,-0.31407180664470663,-2.687187241927747,1.20746722547969,-8.73691932766295,0.0476625867494916,1.6532011272381,-4.36532619032421,-9.52260091421865,-2.11932383107859,80,-2.345351871225119,-5.619603131191172,0.5148853776655233,-15.88853583188365,-16.121280223421326,-8.051123816500283,-18.862549205926804,-19.985281663233444,-4.596566599219978
15224369,Madagascar,-24.6208,43.9207993,0.967321554255303,3.51677030220088,-5.40144212161377,1.50867662512756,-2.1315510262935,6.75634528195138,55.00000000000001,-0.30578342171919565,-3.1604144189745234,4.110091146705507,-2.95731386880381,7.87830099952696,-5.7834669827387,1.36625874265444,-1.92940767491577,9.85274252376268,50,-0.2874932840051832,-2.1178797746203397,4.715304229163904,-10.207868836459774,-14.907102765734276,-4.486425686879651,-8.337028937741144,-15.540592340052449,-1.3713253750087946
7752210,Indonesia,-0.6625,135.4380035,NA,3.26971934131426,-0.851807545922312,2.9729707614322,-0.209002414784984,4.48048876155978,70,1.208955897695974,NA,NA,NA,5.3090692240143,-1.7530371684617,4.72564344383951,1.79070836342848,7.53715731183331,80,1.7780160277762997,NA,NA,-25.075576495773937,-41.564354794266094,-7.41270861593544,-36.29852175526399,-45.723186747391864,-25.56199620833793
9433887,Indonesia,-6.8041701,105.4380035,-3.9607032320843,2.40318067355867,0.895045256652087,0.00689216830941899,-2.69172447531297,1.81458024319155,55.00000000000001,-0.22082576729118095,-2.5289049530821845,1.4414678613109333,-8.93693878195127,1.96967848589782,-0.0370245406538087,-1.28736659703587,-5.57412458989665,1.88185949515965,60,-2.3347616122357526,-4.513010269443584,-0.0102653719397681,1.0162249853829404,-5.977932511060432,9.083032557952691,-3.0449204083168855,-17.665733841635994,13.879388027394068
6995167,Indonesia,1.9125,100.9209976,-3.57563463573405,3.44363477063057,-0.416565629336415,1.95089093169147,-1.00682287135563,3.72871376893834,70,-0.1828551648132983,-2.3686577418007952,1.1530453181241032,-7.30137703774601,6.50732510017135,-0.100679038487766,4.0627247211158,1.91276167910869,6.87464113055484,80,-0.2982436586874754,-2.602594839935246,1.4900659637069982,-2.7006360738752924,-4.941825728509588,0.6079284263837081,-6.9381539603084335,-9.16778748765777,-1.2430213538977082
9103655,Indonesia,-5.1875,123.0960007,-10.4337092184774,3.04621047789181,2.25687759473338,-0.261097566187681,-0.391676747545433,3.74817889819393,55.00000000000001,-1.7102070486174032,-1.8270843176893632,3.91623794550096,-9.53780620660233,4.60510266281161,2.09862503662815,1.54306706562597,-0.0113605181990259,5.79009788726932,65,-0.9446928357208567,-2.514531284281156,5.480763821018777,-11.569403605056664,-17.262349059879806,-3.4930481321052502,-18.221481572224953,-24.220481607608654,-7.391524705853791
9033642,Indonesia,-4.8375001,120.3460007,-4.78114470442614,4.63429729184907,1.40702843128361,0.793762698977463,-1.05821554399401,3.96691907610541,55.00000000000001,0.42006033956884686,-1.17618631997163,2.628602844731757,-6.29009025952562,7.97063383856891,1.13204059637499,2.69899380778585,-1.198000014691,6.26513826747417,65,0.93752805847276,-1.2094405259060521,3.6046754732317465,-11.852202611932404,-18.709473569599893,-4.317792204208835,-16.727800815304338,-23.323033481360287,-7.294765866519867
4727677,Philippines,10.5291996,122.5370026,-4.20860165628398,4.610706334127,-0.616975086478185,-1.03002843567672,-3.49800846458324,1.55833903378272,65,-0.07162346954505487,-2.2952334697336667,1.5396082365874613,-6.90813441778613,6.9045357745043,-2.6369034849563,-1.41885011212377,-4.18183181459025,1.3906355123374,65,-0.8801673760793766,-3.97532716264662,1.7755078358701302,-7.161391046876539,-13.438532173578363,-0.9070604288265088,-11.502203896117967,-20.622065760541602,-0.7824154020452501
9898338,Indonesia,-8.9875002,124.8789978,-3.36560241045954,5.51583472225356,1.44560772710617,-0.394028432040066,-3.88241232267261,0.767051910827455,55.00000000000001,1.1986133463000632,-1.1424573521049375,3.3035454600071383,-4.07525829180605,11.9180533255038,-1.08440068806837,-0.625875753805843,-2.47574936714194,1.70282763460591,50,2.252798115209793,-0.48921991518403324,5.387231070436213,-5.524521059009202,-13.736386373338345,3.5410598081429328,-11.027675416671428,-19.80828088754869,-0.9108278969037986
9188278,Indonesia,-5.59583,104.5630035,-4.20733034294555,2.37647704722852,0.701382754846404,0.0123588038859698,-3.16824369612574,1.83184363052522,60,-0.3764901802902086,-2.690085318916838,1.02501818413188,-8.8866353260972,2.09004714586909,0.0700455176076151,-1.59350725961876,-4.53773047530611,1.38441086895427,70,-2.242180887540165,-4.833267605478074,-0.1759514611359427,0.8854795725601246,-5.620120466443942,7.885998158034679,-3.8992416497512457,-19.805486964731983,12.43655860061561
